Time,Time Code,Country Name,Country Code,Agricultural land (% of land area) [AG.LND.AGRI.ZS],Electricity net consumption [CC.ELEC.CON],Electricity net generation [CC.ELEC.GEN],Emission Totals - Direct emissions (N2O) - AFOLU [CC.DEN.AFO],Emission Totals - Emissions (CH4) - AFOLU [CC.ECH.AFO],Coal rents (% of GDP) [NY.GDP.COAL.RT.ZS],GDP per capita (current US$) [NY.GDP.PCAP.CD],Oil rents (% of GDP) [NY.GDP.PETR.RT.ZS],Mineral rents (% of GDP) [NY.GDP.MINR.RT.ZS],Passenger volume by mode (billion tons-km) - Air transport [CC.PSVOL.MOD.AI],Passenger volume by mode (billion tons-km) - Rail transport [CC.PSVOL.MOD.RA],Passenger volume by mode (billion tons-km) - Road transport [CC.PSVOL.MOD.RO],Per capita daily coal consumption (short tons per capita per day) [CC.EG.CONS.COAL.PC],Per capita daily gas consumption (thousand cubic feet per capita per day) [CC.EG.CONS.GAS.PC],Per capita daily oil consumption (barrels per capita per day) [CC.EG.CONS.OIL.PC],Share of surface occupied by forest (% of total) [AG.LND.FRST.ZS]
2018,YR2018,Kyrgyz Republic,KGZ,54.0709071949948,11.7404,15.3094,3.7571,145.6256,0.212836209102279,1308.14016549619,0.13598166093302,4.3024270898662,1431518189.5644,55244720.59102,13554092120.8263,0.00110191737924329,0.00334272351203862,0.00627523266525755,6.66788321167883
2018,YR2018,Lao PDR,LAO,9.44887348353553,4.05858,33.46458,4.3739,296.589,..,2569.09389217251,0,2.23150614379063,876356248.81373,15487433863.0146,8559643083.43703,0.0059488685766211,0,0.00332248145155135,72.2032062391681
2018,YR2018,Latvia,LVA,31.1440371542899,6.977196,6.51644,2.1215,40.1534,0,17865.0310947642,0,0,4481595876,624000000,17813000000,0,0.0713942845063887,0.0183247957890673,54.6876757677536
2018,YR2018,Lebanon,LBN,65.6451612903226,17.73468,20.01168,1.3917,9.7815,0,8003.82761247354,0,0,5507874000,19351290.94628,39136385750.3763,0,0,0.0245993151029889,13.8934506353861
2018,YR2018,Lesotho,LSO,80.1482213438735,0.824674,0.539674,1.3542,33.9039,0,1192.4843195181,0,0,..,67.66704,3294980839.25491,0,0,0.00244139468491537,1.13702239789196
2018,YR2018,Liberia,LBR,20.2869601328904,0.295,0.322,0.5104,10.0116,0,710.265998419581,0,0,..,974437.36444,3584070397.91916,0,0,0.00190154563045227,79.7130398671096
2018,YR2018,Libya,LBY,8.72387101174171,25.69322,32.12122,3.1925,66.7444,0,11482.1336356202,42.4708271366993,0,1233279813.02677,229792.7116,26875883332.6887,0,0.0679297512577913,0.0334205071073497,0.123327687918433
2018,YR2018,Liechtenstein,LIE,32.9375,..,..,..,..,..,176499.402554134,..,0,..,461952755.2,338168102.4,..,..,..,41.875
2018,YR2018,Lithuania,LTU,47.0541274149768,11.22178,2.52328,4.2203,68.2245,0,19186.1812814178,0.0334291574853369,0,4275850,468000000,32702000000,0,0.0799090768174969,0.0243300366976341,35.0950023950184
2018,YR2018,Luxembourg,LUX,51.1015902363991,6.474,0.4683,0.4573,17.0888,0,117254.740352682,0,0,2491474760,442000000,8986229943.82909,0,0.123714355880474,0.103518787729254,34.4538272103664
2018,YR2018,"Macao SAR, China",MAC,..,5.417,0.656,0.0071,0.0156,0,87526.0799912635,0,0,5314387280,66687912.45431,1083576406.56691,0,0.0144898524744224,0.0226641103807699,..
2018,YR2018,Madagascar,MDG,70.2904778274321,2.14182,2.27182,16.2852,566.304,0,518.401122965872,0.145433336368669,0.340463533071128,879133020,3686.68024,17848516172.0841,0,0,0.000619876816679288,21.4098315572362
2018,YR2018,Malawi,MWI,59.9278744166313,1.165474,1.625474,7.804,135.1928,0.0172037761921054,544.593459253286,0,0.0010796104919689,2396602.62828,1568.11026,11234428083.9939,8.28940931596909E-06,0,0.000396498564694489,24.6680101824353
2018,YR2018,Malaysia,MYS,26.0873535230558,146.695,159.946,10.094,246.9728,0.0176822234873057,11380.079220974,2.88759408253797,0.0124686751654717,113966343188,170097288997.991,44426210466.6678,0.00025402702523866,0.117205399828724,0.022369489660395,58.4822401460965
2018,YR2018,Maldives,MDV,21.3333333333333,0.5865,0.6075,0.0064,0.0001,0,10279.0799751619,0,0,730630613.524,3035092464.62495,352366565.96758,0,0,0.0226693309385762,2.73333333333333
2018,YR2018,Mali,MLI,33.7660528278383,2.84727,3.53827,30.284,839.6534,0,894.804843529365,0,5.38053448508095,..,13187940.48984,11143700771.3042,0,0,0.00108437498790472,10.896663634352
2018,YR2018,Malta,MLT,32.4375,2.333003,1.8558,0.0468,2.1768,0,31573.1165594518,0,0,3581304800,268804755.27759,1982385628,0,0.0687494940780977,0.107526176586064,1.4375
2018,YR2018,Marshall Islands,MHL,47.7777777777778,..,..,..,0,..,3793.55098267479,..,0,15386377,21897885.94542,1205726961.12153,..,..,..,52.2222222222222
2018,YR2018,Mauritania,MRT,38.4796740079558,1.47008,1.69508,7.5859,259.1288,1.13187666649459,1669.77347632717,0,0.381235156654403,601205471.02652,3209009.90354,5201301981.4481,0,0,0.00514850530540713,0.314058406907927
2018,YR2018,Mauritius,MUS,42.3645320197044,2.79937,2.98177,0.311,0.7861,0,11208.3438184474,0,0,7517312000,16515680766.9125,313397888.64688,0,0,0.0262292255753912,19.0591133004926
2018,YR2018,Mexico,MEX,49.6494251395355,275.66438,318.33238,89.9345,2418.0833,0.0274651734626019,9686.98492655586,2.27127886854115,0.431930341105722,100042370920,24978709110.7207,1009402817513.77,0.000292977923211893,0.0636690422359428,0.0159697088031497,33.9245402402325
2018,YR2018,"Micronesia, Fed. Sts.",FSM,31.4285714285714,..,..,0.0393,1.9179,..,3568.291015625,0,0,..,37333114.4,529176304,0,0,0.00763366379616477,91.9428571428572
2018,YR2018,Moldova,MDA,68.6355301608926,4.83848,4.47248,2.266,28.2517,0,4230.62696856829,0.0133699686771002,0,1748414800,94500000,3374600000,0,0.097883529286667,0.0078476326070062,11.7529716925191
2018,YR2018,Monaco,MCO,..,..,..,..,..,..,185978.609251356,..,0,50380.589,137319313.6,277993987.2,..,..,..,0
2018,YR2018,Mongolia,MNG,72.8416347996956,6.89459,6.13059,19.3117,636.6074,7.86184960624994,4156.8469697802,2.33919154107498,9.61105231292662,1404595000,17926896918.0974,7428790781.29004,0.0441957975923989,0,0.00901963202064344,9.10255545816196
2018,YR2018,Montenegro,MNE,19.092936802974,2.99757,3.69657,0.198,11.7875,0.113291641211593,8850.37840418667,0,0.198613742673335,517555678,60000000,114000000,0.00774582543555273,0,0.0128220835408018,61.4869888475836
2018,YR2018,Morocco,MAR,68.3975066099036,28.908443,31.668443,20.0968,300.2564,0,3226.98291015625,0.00185811508634421,2.80592437361952,18080820733,50263957.07296,104095440509.569,0,0.00297941792906695,0.00799676495022461,12.8200537754873
2018,YR2018,Mozambique,MOZ,52.6638927744856,14.33259,16.83459,5.7938,840.0005,4.50381962379393,503.302009186097,0.105275901119442,0.0308163801034289,579200000,1633.85822,16987262740.248,0.00118821070983226,0.00393661489283419,0.00109686339763695,47.3361072255144
2018,YR2018,Myanmar,MMR,20.0265052857362,19.7906,23.7916,37.0343,2740.537,0.0293355621514925,1250.17368502539,0.212886915708654,1.10461644335363,1697493389.14931,29067487352.0207,48134702550.4787,5.5882016725155E-05,0.00847818263129695,0.00261787395097504,44.6197487360196
2018,YR2018,Namibia,NAM,47.1401328814877,4.1843,1.1833,4.9572,148.9394,0,5588.39286411942,0,0.772592097822902,1647072770,586.5974,14302823101.6186,0,0,0.0107339969259738,8.23636871576237
2018,YR2018,Nauru,NRU,20,0.03045,0.0329,0.0003,0.046,..,11614.665076832,0,0,151170287.793,1585986.95,41640944.8,0,0,0.0349869742128463,0
2018,YR2018,Nepal,NPL,28.7478200209278,6.596629,4.932629,13.5768,798.1935,0.00491558174361533,1178.52595698425,0,0,2269399668,3635427323.33271,17311604297.0744,2.68801736277936E-06,0,0.00198809939891849,41.5907220090687
2018,YR2018,Netherlands,NLD,54.1134541134541,111.430518,108.79434,10.4892,460.2755,0,53044.5324352253,0.0222178247378531,0,127739209277.948,18895000000,194200000000,0,0.238228056183849,0.0540543268005384,10.9186219186219
2018,YR2018,New Caledonia,NCL,10.0672866520788,2.882945,2.947238,0.1737,6.1711,0,36382.4955335221,0,0.931144439426637,..,43547721.95938,827089768.26563,0,0,0.0677594401722962,45.8544857768053
2018,YR2018,New Zealand,NZL,39.8693555125138,40.278657,43.2395,35.5088,1108.1132,0.0353849443215747,43250.440973659,0.0829147037653216,0.0709025750428038,36747994704.708,5218973192.92164,19024907354.3091,0.0019910007907223,0.0909470177260934,0.0366418650777456,37.4279366526148
2018,YR2018,Nicaragua,NIC,42.0890809373442,3.75998,4.53698,7.9067,317.8142,0,2014.57518879047,0,0.701478406794256,..,1844279.98188,56372950017.9889,0,0,0.00531192633393874,29.9778128635533
2018,YR2018,Niger,NER,36.7861372069156,1.20162,0.50462,28.9602,769.9158,0.0369536384680371,570.723921953592,1.64020030444725,0.422039369562109,..,10055942.53904,6271558277.99792,3.32374680511351E-05,0,0.000559752099424459,0.871982316254835
2018,YR2018,Nigeria,NGA,75.8956157976218,25.70046,30.56746,72.3773,2100.1576,0.000442866260942488,2027.77854863842,8.84870568166443,0.011496975149069,4087958792.55941,190678102.14123,217953943909.007,7.33647280499954E-07,0.00915388145155965,0.00230903940523768,24.1043842023782
2018,YR2018,Niue,NIU,19.2307692307692,0.0026,0.003,0.0006,0.0455,..,..,..,..,..,158598.69688,4164094.375,..,..,..,72.5
2018,YR2018,North Macedonia,MKD,50.1189532117367,6.294727,5.36954,0.9608,35.6834,0.160197150578816,6108.74010831698,0,0.268623617166644,..,64000000,11698000000,..,..,..,39.7101506740682
2018,YR2018,Northern Mariana Islands,MNP,1.17391304347826,..,..,..,0,..,22886.6740494647,0,0,..,91582542.80449,171813262.27256,0,0,..,52.9565217391304
2018,YR2018,Norway,NOR,2.70133768638321,125.62198,144.77636,3.5388,100.2269,0.000819192936520267,82267.809316159,5.21241127534779,0,77785844671.221,3757000000,69381000000,8.54819992047448E-05,0.0749168254094462,0.0417360946596294,33.3172650284299
2018,YR2018,Oman,OMN,4.71693053311793,31.78516,35.45516,1.6697,43.2686,0,18947.3664959773,26.6782668701549,0,25937977234,79594546.51471,34555132931.8054,0,0.478364685219617,0.0490076281145032,0.00840064620355412
2018,YR2018,Pakistan,PAK,47.9361249481112,101.66852,117.94652,144.3024,5226.0426,0.0615249065643387,1678.04315020006,0.492026170782626,0.0400588461787621,17814547314,971654866.76682,453782028754.451,6.44094058747868E-05,0.0216040992342686,0.0029456141854797,4.94056143628061
2018,YR2018,Palau,PLW,9.34782608695652,..,..,..,0,..,15895.2598961532,..,0,..,123053985.6,194025407.2,..,..,..,89.6739130434783
2018,YR2018,Panama,PAN,29.563224588838,8.78428,10.52028,2.6113,96.5557,0,15544.9990758626,0,0,32528155851,6799022.78624,37593536434.0635,0,0.00445112427931561,0.0384767697145556,57.1133728767862
2018,YR2018,Papua New Guinea,PNG,2.62774367354149,3.661693,4.001693,0.9104,46.0652,0,2801.37139302915,2.3460751554751,5.99721424278317,1538976406.01385,834988373.85,15884474286.3697,0,0.0011019304478055,0.00487706406086538,79.3243386477057
2018,YR2018,Paraguay,PRY,42.3033979360685,12.39526,58.62077,22.9859,832.1088,0,5782.78454981286,0,0,814857178,699.80597,27103834572.4066,0,0,0.00830715366259653,41.9353888749056
2018,YR2018,Peru,PER,19.29577265625,47.40906,53.35406,19.3895,728.3883,0.00283573925949934,6958.49726229132,0.326773501052596,5.23123781112728,27076329064.454,698272010.81308,131785061417.144,3.31139253931751E-05,0.0230063802140747,0.00800324702169438,56.77815625
2018,YR2018,Philippines,PHL,42.3047254921689,86.0786,95.0856,23.4976,2025.5222,0.0693174440381963,3252.11027410706,0.00915416821005933,0.566508110481565,69226493000,286215425025.009,158038375693.513,0.000369697955506831,0.00326263836673042,0.00430141642236062,23.8750041922393
2018,YR2018,Poland,POL,47.39850409903,156.781947,159.980947,29.6703,581.1795,0.270329709240785,15468.4822194105,0.0519510025419015,2.133945061428,15971565000,21043000000,268386000000,0.00969873999989286,0.0517466112549372,0.0179033166248626,30.8946010386387
2018,YR2018,Portugal,PRT,40.4992467709398,48.53466,56.25166,4.3041,190.0397,0,23562.5545228191,0,0.0648813755893512,40717726349,4487000000,7415000000,0,0.053602338902287,0.022514948819612,36.154994891142
2018,YR2018,Puerto Rico,PRI,19.0417136414882,14.963629,17.463629,0.6072,22.6425,0,31604.7015144578,0,0,..,50987493.432,14754824066.459,0,0.0517073786318591,0.0314332589771444,55.8455467869222
2018,YR2018,Qatar,QAT,6.44038294168842,43.260584,45.046584,0.5336,15.1017,0,65907.9484330735,15.5544381427131,0,152223186610,887485208.5189,18499191058.3583,0,1.29033486013643,0.0962236434677394,0
2018,YR2018,Romania,ROU,58.3014603616134,51.987626,61.5881,16.5765,324.0812,0.0287365154238505,12398.9819787666,0.443053387963737,0.0704383427056268,6337992270,5577000000,19937000000,0.00366747340253281,0.0569700360103424,0.0106918445769433,30.1158292767733
2018,YR2018,Russian Federation,RUS,13.1584362579663,929.05222,1044.77322,77.5001,2183.0352,0.536875138231144,11287.3603515625,10.0708219594997,0.683662665670895,229059622600,129542000000,122892000000,0.00904379083814995,0.328611676613038,0.0246566414520531,49.7843360788722
2018,YR2018,Rwanda,RWA,73.4373733279287,0.83095,0.88145,3.2238,70.013,0,783.812790116076,0,0.222535636293284,1764673522.32,41898538.24002,10227028922.1143,0,0,0.000632646591793375,11.1066072152412
2018,YR2018,Samoa,WSM,19.8453237410072,0.117494,0.132444,0.1271,6.4748,0,4187.50478719379,0,0,48188249,119397290.16328,1209913420.8,0,0,0.0105921917880997,58.5
2018,YR2018,San Marino,SMR,38.3333333333333,..,..,..,..,..,48996.5929877,..,0,..,79813244.8,436184723.2,..,..,..,16.6666666666667
2018,YR2018,Sao Tome and Principe,STP,45.8333333333333,0.0752,0.087,0.0173,0.1891,0,1953.5132573676,0,0,..,169.32231,464340812.38361,..,..,..,55.3541666666667
2018,YR2018,Saudi Arabia,SAU,80.7539305202145,330.57066,363.67566,8.7679,115.6435,0,24228.8390391665,29.2983608589016,0.0693210899382456,75730957854.3128,3788274357.99041,151957865769.704,0,0.319342111594907,0.091351433472906,0.454484134921779
2018,YR2018,Senegal,SEN,46.1122941879188,4.335971,4.68582,10.1008,273.5331,0,1458.08158374002,0,1.14424173896132,14640813.18,2800320.66074,18667930170.7113,0,0.000366158402060233,0.00328681031417243,42.3215083363632
2018,YR2018,Serbia,SRB,39.8696546992911,30.292477,34.70883,5.5342,129.5076,0.225035160482065,7252.40185773992,0.528302942633086,0.344671583562051,2622036000,377000000,105743166287.666,0.0162834497872533,0.0379851494111907,0.0103781946230477,31.1227989938258
2018,YR2018,Seychelles,SYC,3.3695652173913,0.45158,0.48158,0.0047,0.0508,0,16910.6679212598,0,0,758870000,1412333385.125,12107879.9,0,0,0.0844924688824125,73.2608695652174
2018,YR2018,Sierra Leone,SLE,54.7104461069548,0.182672,0.254672,2.0923,106.8,0,533.991533265984,0,0.862157879480667,..,2476405.33842,3667401743.67462,0,0,0.0008487822687491,35.6655583264062
2018,YR2018,Singapore,SGP,0.92436974789916,49.48644,50.05544,0.042,0.0874,0,66859.3383447804,0,0,144643463560,106035437153.65,23022977342.6356,0,0.224151648462856,0.262994033564879,22.3109243697479
2018,YR2018,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,28988.2592085877,..,0,..,46301.51006,800245009.83086,..,..,..,10.8823529411765
2018,YR2018,Slovak Republic,SVK,39.2886855241265,27.522,25.075,3.388,43.3649,0.00596964897402012,19389.9821594449,0.00143030810007318,0.0122092988928734,..,3915000000,34699000000,0.000832801884030912,0.0820897809649358,0.0168093389643148,40.05615640599
2018,YR2018,Slovenia,SVN,30.3927216384259,14.032166,15.41386,1.1278,41.6871,0.0287078789446196,26116.8563558793,..,0,823290190,656000000,522000000,0.00468463100668901,0.0415208414702005,0.0273894133451372,61.674380723466
2018,YR2018,Solomon Islands,SLB,4.18006430868167,0.091651,0.105651,0.0361,2.3311,0,2411.89790433612,0,1.6343929691368,324606165.619,90842672,1920043770.74055,0,0,0.00256675422113231,90.1904251518399
2018,YR2018,Somalia,SOM,70.3366595466573,0.3122,0.3472,15.379,635.5712,0,389.83139549816,0,0,3632301.415,1.13585,9614074836.93648,0,0,0.000392654133126566,9.77699493097842
2018,YR2018,South Africa,ZAF,79.4178502831612,205.80652,234.68152,34.1078,636.3265,2.18716487862953,7005.09541266022,0.0050808324285389,0.533840090926145,34652332147.707,16430496688.6236,262342773976.618,0.0135169466003512,0.0080014720775023,0.0116624089068966,14.1151027541238
2018,YR2018,South Sudan,SSD,44.7059009700441,0.5232,0.5492,25.5215,1091.9683,..,..,..,..,..,1410228.63726,6285584456.93373,0,0,0.000819976821988498,11.3256215087114
2018,YR2018,Spain,ESP,52.408209711446,246.92992,261.42392,35.6881,972.3984,0.00153531490384919,30364.5799435622,0.00190352739551264,0.0298766238048781,130914457330,28319000000,377643000000,0.000154945166403112,0.0642981840538758,0.028463899699118,37.1566467814769
2018,YR2018,Sri Lanka,LKA,45.448079658606,13.43771,14.84471,2.896,177.9829,0,4059.20822984654,0,0.00190445357219445,16180428000,120680511729.506,23014793142.232,0,0,0.00574126973089493,34.2580499159447
2018,YR2018,St. Kitts and Nevis,KNA,23.0769230769231,0.17534,0.21534,0.0074,0.1955,0,20567.2582647868,0,0,..,1153857.57563,915918731.01924,0,0,0.0347048856649758,42.3076923076923
2018,YR2018,St. Lucia,LCA,16.2950819672131,0.35311932,0.37843632,0.0289,0.837,0,11353.7152287809,0,0,..,148120.83956,3050735019.86035,0,0,0.0171796904282282,34.0491803278688
2018,YR2018,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,0,0,..,..,..,24.8
2018,YR2018,St. Vincent and the Grenadines,VCT,17.9487179487179,0.1314264,0.1425094,0.0134,0.3737,0,8024.02849584369,0,0,..,109.91504,1767251763.2,0,0,0.0154061175855186,73.1794871794872
2018,YR2018,Sudan,SDN,37.1551605995717,11.462605,15.900605,68.9667,1897.9634,0,773.507080078125,3.80539357893002,2.68287911717232,286411387.24,2587078.60547,43199261970.5721,0,0,0.00322954662930663,10.012778372591
2018,YR2018,Suriname,SUR,0.538461538461538,2.471111,1.889111,0.2762,18.3587,0,6938.08698147294,5.97358427767989,0,1063518000,126.31574,2910041263.06684,0,0,0.0261368844349539,97.5691025641026
2018,YR2018,Sweden,SWE,7.36634329022193,130.33666,158.09666,5.3826,130.0315,0,54589.0603860606,0,0.779898791223456,..,13778000000,126480000000,0,0.00793610242968307,0.0287133404761807,68.6944981353789
2018,YR2018,Switzerland,CHE,38.2142538104157,55.363181,61.178181,3.0089,155.2679,0,86388.4049527184,0,0,59774977000,19354000000,103072516200,0,0.0400262658267505,0.0260875293872248,31.9422269899076
2018,YR2018,Syrian Arab Republic,SYR,75.8100528236127,12.83286,17.14486,5.2617,118.3631,0,1265.60619039693,2.47077207317675,0.00471883085278611,28066063.94266,265156354.96506,81115048143.2961,0,0.0210623041133644,0.00950432905401671,2.84310842454937
2018,YR2018,"Taiwan, China",TWN,22.329850324767,247.284564,256.486564,4.3175,94.9197,0,25841.5956189849,0.000511160335223773,0,..,..,..,..,..,..,..
2018,YR2018,Tajikistan,TJK,35.3887167663376,14.21318,19.47718,3.717,182.2695,0.508339420087708,853.218873401321,0.0912831393197168,3.71239504065405,1338309000,537839.50305,14307669813.1174,0.000652730500547473,0.000773066652799108,0.00244157573807772,3.0391238561856
2018,YR2018,Tanzania,TZA,44.1379543915105,6.15122,7.18822,47.613,1526.5538,0.0409545779862764,1042.83874511719,0,0.811400471825805,701844773,49132.00305,62551967958.0389,3.36760092018227E-05,0.00218578854621233,0.000976591145748806,52.70151275683
2018,YR2018,Thailand,THA,44.6475757990957,185.548158363,172.87589,39.7658,2104.1769,0.0287193116363352,7298.94714621349,0.714559342432267,0.000133015446985483,132748126052.133,330768715659.77,125107631443.185,0.000640295958008141,0.074920378566162,0.0203725390882805,39.0397150071444
2018,YR2018,Timor-Leste,TLS,23.0060524546066,-0.09,0,0.4029,25.6826,0,1249.13835051953,15.0414046038948,0,..,0,159633308.51202,0,0,0.00277471253955135,62.1318090114324
2018,YR2018,Togo,TGO,70.2334988049274,1.25068,0.37168,2.8067,58.7053,0,901.523016898937,0,1.75363972290485,636820430,2031799.25558,4953940526.83808,0,0,0.00162386131037961,22.3421584850156
2018,YR2018,Tonga,TON,48.6111111111111,0.05399,0.05969,0.0406,2.2995,0,4740.70027224476,0,0,..,83830657.6,732878585.6,0,0,0.00961855294436854,12.4305555555556
2018,YR2018,Trinidad and Tobago,TTO,10.5263157894737,8.2458,8.6718,0.4772,3.6019,0,17139.185674458,4.01249310175546,0,3536022000,21053713.81163,23040934329.9779,0,1.52392483793111,0.0300970728910771,44.64522417154
2018,YR2018,Tunisia,TUN,62.4388516992791,15.83773,19.52373,5.9931,86.3704,0,3690.89693189538,1.82340394259015,0.268417911937846,6319079780,1002264138.54157,67360975055.9565,0,0.0435799746602199,0.00881825379903277,4.50354016477858
2018,YR2018,Turkiye,TUR,49.1171082208334,259.718296,291.9884,70.1754,899.1819,0.0390245865165468,9454.34844272271,0.105988678028821,0.277675923667081,194991245365.454,4390665588.44808,445615867166.365,0.00307934695814005,0.0579978645547904,0.0116421170095274,28.4660940971636
2018,YR2018,Turkmenistan,TKM,72.0064690485817,15.093,21.185,5.6819,265.2366,0,6967.37504258806,9.57305645249406,0,3254535000,1123359.52101,32099024524.2284,0,0.650127215941034,0.0260020383582472,8.78215904496414
2018,YR2018,Turks and Caicos Islands,TCA,1.05263157894737,0.22908,0.24158,..,0,0,29553.1366979053,0,0,..,5724735.39854,149169941.24002,0,0,0.0406976427001195,11.0736842105263
2018,YR2018,Tuvalu,TUV,60,..,..,0.0018,0.2191,..,4156.30512786743,0,0,..,4283388.5,53682521.6,0,0,..,33.3333333333333
2018,YR2018,Uganda,UGA,71.8880909634949,3.1858,4.3638,27.5674,698.8519,0,770.600784343292,0,0,4119235,62118929.93252,24680840928.3702,0,0,0.00078272552265647,12.070666267704
2018,YR2018,Ukraine,UKR,71.3306869175009,127.14488,150.20788,41.0046,422.7385,0.417083841043266,3096.56176757813,0.37233645588712,0.418715248015915,15584206600,28685000000,32603000000,0.00176961453309659,0.067308531572419,0.00541810051309146,16.7034863652054
2018,YR2018,United Arab Emirates,ARE,5.37524640946212,119.98248,127.92048,1.898,50.4412,0,43839.3244857234,16.582761616989,0,409367192490,3934801334.81135,72903925837.3108,0,0.732480446153439,0.0931538436945966,4.46775556181357
2018,YR2018,United Kingdom,GBR,71.7185202331253,306.90686,313.50386,40.8072,1104.3065,0.00190260163755831,43646.9519711493,0.517865985807935,3.79318647459991E-05,356464912000,80526378370,707980378800,0.000117240347340463,0.116225045440178,0.0241999497474765,13.1153639482495
2018,YR2018,United States,USA,44.363367353855,4032.62826743,4207.81661887,410.5549,8142.6797,0.197725008182414,62805.2537579917,0.375276452485685,0.034247602462741,1627874879825,55506539376.8422,10177813173029.2,0.00634150576588137,0.252756564755656,0.0627862486915034,33.8669264120375
2018,YR2018,Uruguay,URY,81.0810193120786,11.810141,14.53316,19.7491,754.2593,0,18703.8602924478,0,0.00791916693399434,..,87248937.67327,18640686185.4949,0,0.00154203489359385,0.014444269035455,11.364415495372
2018,YR2018,Uzbekistan,UZB,57.9234067278426,55.284857,59.424857,28.6723,902.1059,0.0512018999256791,1597.0683366109,1.82646056604276,9.08815558230213,8408056220,713226682.14866,87846205949.8487,0.000379380855885785,0.123132581811927,0.00288262264042165,8.25712061408984
2018,YR2018,Vanuatu,VUT,15.3404429860541,0.05974636,0.06874636,0.3446,13.7366,0,3125.43601411444,0,0,422263210,162038137.6,1696684249.6,0,0,0.00525668100758508,36.2838392124692
2018,YR2018,"Venezuela, RB",VEN,24.3750354288306,64.6759,96.6819,27.2911,1066.4759,..,..,..,..,1350526861.01438,61242307.54189,83128946233.6544,4.35017658527661E-05,0.084520659825295,0.020159198786153,52.5341647298906
2018,YR2018,Vietnam,VNM,38.7344502263671,196.82859,210.61659,46.5042,1995.3041,0.367715910178936,3230.92771257461,1.61087592391586,0.105218486538799,63591671940,193301350245.77,117301878322.762,0.0013074508767258,0.0082623550797043,0.00500095947725165,46.2346815387217
2018,YR2018,Virgin Islands (U.S.),VIR,9.42857142857143,0.55324,0.60324,..,0,0.311185799268817,36653.8630480089,0,0,..,119663.52651,1733591813.03948,0,0,0.15363909807385,56.0285714285714
2018,YR2018,West Bank and Gaza,PSE,73.8039867109635,5.494376,0.338676,0.377,6.544,0,3562.33094270256,0,0,..,534.74362,17999560694.6099,0,0,0.00530412465334978,1.6843853820598
2018,YR2018,"Yemen, Rep.",YEM,44.4191904843078,2.54788,3.27988,7.378,174.2685,0,758.145948927092,4.53131065171137,0,726821000,27378042.37587,29584689687.0473,0,0.0003052307503303,0.002000092144596,1.03983180862549
2018,YR2018,Zambia,ZMB,32.0639233780384,13.097004,15.981004,8.9293,792.8703,0.158861528729072,1516.36837125728,0,6.45337064285909,2409456,5818.93333,17857358557.7338,0.000204330828450385,0,0.00167291105190686,60.789706614294
2018,YR2018,Zimbabwe,ZWE,41.8766963939511,8.40102,9.13302,10.0438,260.8922,0.762588300267135,1254.64226494434,0,3.09237028436279,171543067.2,1559.52272,8352566324.09971,0.000449595474111779,0,0.0020671879752141,45.3320925423291
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Data from database: Country Climate and Development Report (CCDR),,,,,,,,,,,,,,,,,,,
Last Updated: 10/07/2022,,,,,,,,,,,,,,,,,,,
